3,18,4145.89,2672.22,284.50,256.91,0.991359,-1,-1,-1
3,19,2984.08,3105.30,317.55,220.42,0.994881,-1,-1,-1
3,20,3091.70,1792.01,323.65,254.96,0.995764,-1,-1,-1
3,21,4366.57,1944.45,276.90,264.80,0.996946,-1,-1,-1
3,22,4529.88,2874.48,310.21,301.50,0.994729,-1,-1,-1
3,23,2158.63,2767.17,294.41,222.47,0.996419,-1,-1,-1
3,24,4019.99,726.05,314.19,263.53,0.994391,-1,-1,-1
3,25,3719.30,2653.59,297.98,274.18,0.996061,-1,-1,-1
3,26,3884.45,1741.81,282.00,264.34,0.995441,-1,-1,-1
3,27,1890.63,3061.60,324.19,196.14,0.994324,-1,-1,-1
3,28,1813.56,976.22,319.14,228.65,0.992017,-1,-1,-1
3,29,3714.03,1269.27,313.20,270.81,0.993131,-1,-1,-1
3,30,2269.44,471.98,290.16,195.55,0.994668,-1,-1,-1
3,31,2804.42,1487.87,324.40,238.72,0.990485,-1,-1,-1
3,32,3144.62,1299.72,315.63,256.68,0.992979,-1,-1,-1
3,33,1790.43,1880.71,260.61,221.24,0.989076,-1,-1,-1
3,34,1660.31,734.84,259.53,179.93,0.980855,-1,-1,-1
3,35,1398.42,1397.86,352.69,208.94,0.989968,-1,-1,-1
3,36,3365.83,2392.10,297.58,236.21,0.995363,-1,-1,-1
3,37,1416.50,211.74,202.65,188.05,0.986148,-1,-1,-1
3,38,2549.83,2794.46,302.17,235.56,0.989148,-1,-1,-1
3,39,1562.42,1615.11,331.53,197.53,0.987725,-1,-1,-1
3,40,1077.98,619.25,203.61,177.07,0.994806,-1,-1,-1
3,41,3466.09,2992.44,301.60,239.00,0.982062,-1,-1,-1
3,42,1930.51,2216.53,340.75,216.86,0.984494,-1,-1,-1
3,43,4128.78,1153.81,294.71,282.34,0.978817,-1,-1,-1
3,44,2358.10,3082.66,343.37,222.82,0.977152,-1,-1,-1
3,45,4022.98,3124.09,288.64,241.57,0.967116,-1,-1,-1
3,46,1483.88,3113.96,310.45,218.67,0.984984,-1,-1,-1
3,47,2166.53,1250.72,325.84,216.62,0.975563,-1,-1,-1
3,48,1228.69,2233.49,194.37,182.48,0.906747,-1,-1,-1
3,49,4503.53,738.82,255.92,258.25,0.968746,-1,-1,-1
3,50,1716.57,1261.86,319.28,217.97,0.972952,-1,-1,-1
3,51,3427.75,282.84,290.24,229.23,0.937618,-1,-1,-1
3,52,1461.23,995.07,281.13,180.68,0.942687,-1,-1,-1
3,53,2379.65,2115.08,337.34,216.62,0.911820,-1,-1,-1
3,54,1716.51,2811.97,325.66,204.78,0.936028,-1,-1,-1
3,55,2297.36,2462.57,296.45,210.40,0.709222,-1,-1,-1
3,56,4574.98,1195.46,307.18,281.83,0.936030,-1,-1,-1
3,57,1323.31,2799.63,313.99,187.73,0.959459,-1,-1,-1
3,58,1153.66,2599.88,311.81,183.56,0.890577,-1,-1,-1
3,60,2898.22,955.73,313.20,240.98,0.834818,-1,-1,-1
3,61,1758.64,3333.34,336.39,153.09,0.804265,-1,-1,-1
3,62,1070.09,1319.80,219.59,200.20,0.846026,-1,-1,-1
3,63,1105.60,1562.24,352.75,203.47,0.607216,-1,-1,-1
3,64,1344.13,1789.70,246.24,192.77,0.881276,-1,-1,-1
3,65,1563.98,461.12,313.86,190.88,0.891731,-1,-1,-1
3,66,1134.45,907.56,337.01,163.37,0.804780,-1,-1,-1
3,70,3435.24,1008.96,339.19,276.67,0.945968,-1,-1,-1
3,74,1027.28,3144.04,225.22,189.02,0.620439,-1,-1,-1
3,79,3877.62,180.53,289.89,231.56,0.783962,-1,-1,-1
3,80,1475.20,2503.86,343.71,209.28,0.735092,-1,-1,-1
4,13,2810.55,2555.03,301.06,219.70,0.984387,-1,-1,-1
4,19,2998.01,3115.82,294.50,207.60,0.710383,-1,-1,-1
4,22,4518.41,2877.19,307.90,300.55,0.988724,-1,-1,-1
4,28,1815.94,982.64,317.23,227.84,0.927144,-1,-1,-1
4,33,1798.36,1883.17,261.24,222.78,0.996878,-1,-1,-1
4,35,1498.82,1413.28,304.34,184.29,0.825941,-1,-1,-1
4,40,1065.66,614.88,209.87,185.03,0.980392,-1,-1,-1
4,42,1895.39,2243.00,251.61,162.81,0.879338,-1,-1,-1
4,44,2320.62,3081.80,343.67,225.64,0.712930,-1,-1,-1
4,50,1688.32,1290.58,225.32,155.91,0.953831,-1,-1,-1
4,52,1434.78,1015.59,250.23,163.71,0.822377,-1,-1,-1
4,53,2390.97,2112.04,333.75,218.92,0.650534,-1,-1,-1
4,63,1154.65,1563.88,342.29,200.36,0.962039,-1,-1,-1
4,64,1332.03,1784.79,254.61,199.88,0.874425,-1,-1,-1
